Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types
ELEC,GGMC Parking - Tesla,325 E 5th Ave,,New York,NY,10016,,212-725-4102  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7474699,-73.9850289,2016-04-04,74429,2017-01-18 00:31:53 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,GGMC Parking - Tesla,550 W 25th St,,New York,NY,10001,,212-996-6363  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.7496697,-74.0054761,2016-04-04,74430,2017-01-18 00:31:53 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,GGMC Parking - Tesla,91 E 9th St,,New York,NY,10003,,212-995-1940  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7312576,-73.9920918,2016-04-04,74431,2017-01-18 00:31:54 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Gideon Putnam Resort and Spa - Tesla,24 Gideon Putnam Rd,,Saratoga Springs,NY,12866,,518-584-3000  877-798-3752,E,,Public - Call ahead,24 hours daily; for Tesla use only; use with reservation only; see front desk for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,43.0571075,-73.798197,2016-04-04,74432,2017-01-18 00:32:36 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Glenmere Mansion - Tesla,634 Pine Hill Rd,,Chester,NY,10918,,845-469-1900  877-798-3752,E,,Public - Call ahead,24 hours daily; for Tesla use only; for guest use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,41.3390373,-74.3234614,2016-04-04,74433,2017-01-18 01:33:59 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Hampton Inn - Tesla,1307 Ulster Ave,,Kingston,NY,12401,,845-382-2600  877-798-3752,E,,Public - Call ahead,24 hours daily; for Tesla use only; for guest use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,41.9699556,-73.9905462,2016-04-04,74434,2017-01-18 00:31:57 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Icon Parking - Tesla,100 Riverside Blvd,,New York,NY,10024,,212-724-0107  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.787014,-73.980841,2016-04-04,74435,2017-01-18 02:00:54 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Icon Parking - Tesla,101 W End Ave,,New York,NY,10023,,212-874-8021  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.775111,-73.9886025,2016-04-04,74436,2017-01-18 02:35:04 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Icon Parking - Tesla,11 5th Ave,,New York,NY,10003,,212-475-9562  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.732296,-73.9960757,2016-04-04,74437,2017-01-18 02:00:58 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Icon Parking - Tesla,12 E 9th St,,New York,NY,10003,,212-473-9751  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7325223,-73.995208,2016-04-04,74438,2017-01-18 02:35:10 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Icon Parking - Tesla,1350 6th Ave,,New York,NY,10019,,877-727-5464  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.762517,-73.9777614,2016-04-04,74439,2017-01-18 00:31:58 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Icon Parking - Tesla,16 W 16th St,,New York,NY,10011,,212-242-9635  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.7375941,-73.9937739,2016-04-04,74440,2017-01-18 02:35:03 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Icon Parking - Tesla,220 Riverside Blvd,,New York,NY,10024,,212-501-0016  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.7796752,-73.9873963,2016-04-04,74441,2017-01-18 00:21:41 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Icon Parking - Tesla,245 E 19th St,,New York,NY,10010,,212-228-7973  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7357214,-73.9829391,2016-04-04,74442,2017-01-18 02:35:03 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Icon Parking - Tesla,330 W 58th St,,New York,NY,10019,,212-245-9634  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.7677126,-73.9836472,2016-04-04,74443,2017-01-18 02:00:53 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Icon Parking - Tesla,51 W 22nd St,,New York,NY,10010,,646-230-7263  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.742291,-73.992458,2016-04-04,74444,2017-01-18 02:35:02 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Icon Parking - Tesla,329 E 48th St,,New York,NY,10017,,877-727-5464  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7531844,-73.9679998,2016-04-04,74445,2017-01-18 00:21:38 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Icon Parking - Tesla,536 E 88th St,,New York,NY,10128,,877-727-5464  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7762739,-73.9444162,2016-04-04,74446,2017-01-18 00:53:47 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Jedediah Hawkins Inn - Tesla,400 S Jamesport Ave,,Riverhead,NY,11901,,631-722-2900  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.9471565,-72.5796303,2016-04-04,74447,2017-01-18 02:04:34 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,La Belle Vie Bed & Breakfast - Tesla,208 Main St,,Penn Yan,NY,14527,,315-694-7273  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see front desk for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,42.6639815,-77.0560298,2016-04-04,74448,2017-01-18 00:55:26 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,ParkIt - Tesla,200 W End Ave,,New York,NY,10023,,212-929-9404  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.7779493,-73.9853955,2016-04-04,74449,2017-01-18 02:35:11 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,ParkIt - Tesla,221 Thompson St,,New York,NY,10012,,212-929-9404  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.7293594,-73.99918,2016-04-04,74450,2017-01-18 01:34:31 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,ParkIt - Tesla,27 N Moore St,,New York,NY,10013,,212-929-9404  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7199913,-74.0074134,2016-04-04,74451,2017-01-18 00:54:33 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,ParkIt - Tesla,301 E 64th St,,New York,NY,10065,,212-929-9404  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.7636909,-73.9615081,2016-04-04,74452,2017-01-18 02:35:23 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,ParkIt - Tesla,575 Washington St,,New York,NY,10014,,212-929-9404  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.7294704,-74.0088426,2016-04-04,74453,2017-01-18 01:35:22 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Parkright - Tesla,257 Gold St,,Brooklyn,NY,11201,,212-247-7303  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.6968521,-73.9828995,2016-04-04,74454,2017-01-18 00:32:44 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Parkright - Tesla,300 E 77th St,,New York,NY,10075,,212-247-7303  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7717035,-73.9556988,2016-04-04,74455,2017-01-18 01:35:23 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Parkright - Tesla,29 E 29th St,,New York,NY,10016,,212-247-7303  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.7447125,-73.9844689,2016-04-04,74456,2017-01-18 01:35:23 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Parkright - Tesla,670 W 43rd St,,New York,NY,10036,,212-247-7303  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7620919,-73.9997459,2016-04-04,74457,2017-01-18 02:03:49 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Prime Parking Systems - Tesla,155 E 68th St,,New York,NY,10065,,212-327-2626  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7679116,-73.9635652,2016-04-04,74458,2017-01-18 00:22:23 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Quik Park - Tesla,808 Columbus Ave,,New York,NY,10025,,212-352-0514  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.7946583,-73.9666277,2016-04-04,74459,2017-01-18 02:00:52 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Quik Park - Tesla,350 E 82nd St,,New York,NY,10028,,212-352-0514  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.7743149,-73.9519209,2016-04-04,74460,2017-01-18 00:22:37 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Quik Park - Tesla,444 E 86th St,,New York,NY,10028,,212-352-0514  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.7759802,-73.9479174,2016-04-04,74461,2017-01-18 02:34:59 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Quik Park - Tesla,180 Riverside Blvd,,New York,NY,10069,,212-352-0514  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7784889,-73.9882723,2016-04-04,74462,2017-01-18 00:22:43 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Residence Inn - Tesla,1717 Broadway,,New York,NY,10019,,212-324-3774  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see valet for access,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7643934,-73.9826075,2016-04-04,74463,2017-01-18 02:04:34 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,Sebonack Golf Club - Tesla,405 Sebonac Rd,,Southampton,NY,11968,,631-287-4444  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for member use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.907215,-72.456277,2016-04-04,74464,2017-01-18 01:35:20 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,The Carlyle Hotel - Tesla,35 E 76th St,,New York,NY,10021,,212-744-1600  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see valet for access,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7742972,-73.9629931,2016-04-04,74465,2017-01-18 01:34:12 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,The FLX Winery - Tesla,5090 Highway 14,,Dundee,NY,14837,,607-243-7100  877-798-3752,E,,Public - Call ahead,24 hours daily; for Tesla use only; for guest use only,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-8,42.5207257,-76.9210102,2016-04-04,74466,2017-01-18 01:33:58 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,The Inn at Cooperstown - Tesla,16 Chestnut St,,Cooperstown,NY,13326,,607-547-5756  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see front desk for access,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-8,42.70163,-74.926982,2016-04-04,74467,2017-01-18 00:32:36 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,The Peninsula Hotel - Tesla,700 5th Ave,,New York,NY,10019,,212-956 2888  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see valet for access,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.7616194,-73.9754144,2016-04-04,74468,2017-01-18 02:04:19 UTC,P,,,2016-01-01,,,,,TESLA
CNG,Central New York Regional Transportation Authority - Centro,200 Cortland Ave,"Off 81 at Brighton Avenue, right on S Salina, to Paulman and Cortland.",Syracuse,NY,13202,,315-442-3333,E,,Private,,,,T,3000,,,,,,,200-8,43.0352332,-76.1530981,2016-09-02,74469,2017-01-18 02:00:56 UTC,SG,,,2014-04-15,,HD,,,
ELEC,The Whiteface Lodge - Tesla,7 Whiteface Inn Ln,,Lake Placid,NY,12946,,518-523-0500  877-798-3752,E,,Public - Call ahead,24 hours daily; for Tesla use only; for guest use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,44.297006,-74.010588,2016-04-04,74530,2017-01-18 00:32:00 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,White Fenced Inn - Tesla,371 Montauk Hwy,,Water Mill,NY,11976,,631-500-9013  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see front desk for access,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.9056931,-72.3621417,2016-04-04,74531,2017-01-18 00:54:01 UTC,P,,,2016-02-01,,,,,TESLA
ELEC,iPark - Tesla,11 E 83rd St,,New York,NY,10028,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7792152,-73.9609713,2016-04-04,74532,2017-01-18 00:54:01 UTC,P,,,2016-03-01,,,,,TESLA
ELEC,iPark - Tesla,34 N 6th St,,Brooklyn,NY,11249,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7197947,-73.9630165,2016-04-04,74533,2017-01-18 00:54:00 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,iPark - Tesla,330 E 46th St,,New York,NY,11017,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7516548,-73.9690321,2016-04-04,74534,2017-01-18 00:54:04 UTC,P,,,2016-02-01,,,,,TESLA
ELEC,iPark - Tesla,333 E 38th St,,New York,NY,10016,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.7467548,-73.9719331,2016-04-04,74535,2017-01-18 00:55:40 UTC,P,,,2016-03-01,,,,,TESLA
ELEC,iPark - Tesla,400 E 35th St,,New York,NY,10016,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7439471,-73.9718564,2016-04-04,74536,2017-01-18 00:54:04 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,iPark - Tesla,44 Elizabeth St,,New York,NY,10013,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.7169064,-73.9964708,2016-04-04,74537,2017-01-18 00:54:00 UTC,P,,,2016-02-01,,,,,TESLA
ELEC,iPark - Tesla,549 W 23rd St,,New York,NY,10011,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7485092,-74.006063,2016-04-04,74538,2017-01-18 00:54:03 UTC,P,,,2016-03-01,,,,,TESLA
ELEC,iPark - Tesla,61 Jane St,,New York,NY,10014,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.7384512,-74.0058667,2016-04-04,74539,2017-01-18 00:54:05 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,iPark - Tesla,75 Wall St,,New York,NY,10005,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.7051404,-74.0079954,2016-04-04,74540,2017-01-18 00:54:03 UTC,P,,,2016-02-01,,,,,TESLA
ELEC,iPark - Tesla,165 E 77th St,,New York,NY,10014,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7739697,-73.9607644,2016-04-04,74542,2017-01-18 00:55:27 UTC,P,,,2016-03-01,,,,,TESLA
ELEC,STOP & SHOP,194 W Montauk Hwy,"HAMPTON BAY 02; ChargePoint BMW & VW Express Corridor Location
HAMPTON BAY 01; ChargePoint BMW/VW Express Corridor Location",Hampton Bays,NY,11946,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,200-9,40.8758682,-72.5386825,2017-02-15,74565,2017-02-15 09:27:28 UTC,,,,,,,,,J1772COMBO
ELEC,Lia Nissan,373 Dix Ave,,Queensbury,NY,12804,,877-861-9742,E,,Public,Dealership business hours,,,,,,1,,,,,200-9,43.3156234,-73.6085895,2016-04-04,74630,2017-01-18 02:04:39 UTC,P,,,2016-03-01,,,,,J1772
ELEC,Davidson Nissan,18423 Route 11,,Watertown,NY,13601,,315-782-7700,E,,Public,Dealership business hours,,,,,,1,,,,,200-9,43.9331179,-75.9367105,2016-04-04,74631,2017-01-18 02:00:59 UTC,P,,,2016-03-01,,,,,J1772
ELEC,Vision Nissan,2375 Rochester Rd,,Canandaigua,NY,14424,,585-393-0042,E,,Public,Dealership business hours,,,,,,1,,,,,200-8,42.9164945,-77.303315,2016-04-04,74632,2017-01-18 00:54:08 UTC,P,,,2016-03-01,,,,,J1772
ELEC,Lia Nissan,2906 Route 9,,Malta,NY,12020,,518-633-1133,E,,Public,Dealership business hours,,,,,,1,,,,,200-9,43.0180786,-73.7920728,2016-04-04,74633,2017-01-18 02:04:39 UTC,P,,,2016-03-01,,,,,J1772
ELEC,Teddy Nissan,3660 Boston Rd,,Bronx,NY,10469,,877-607-3537,E,,Public,Dealership business hours,,,,,,1,,,,,200-9,40.8799717,-73.8413518,2016-04-04,74634,2017-01-18 00:54:08 UTC,P,,,2016-03-01,,,,,J1772
ELEC,Royal Nissan-Subaru,3845 West Rd,,Cortland,NY,13045,,607-753-9774,E,,Public,Dealership business hours,,,,,,1,,,,,200-8,42.5930303,-76.2077692,2016-04-04,74635,2017-01-18 01:34:02 UTC,P,,,2016-03-01,,,,,J1772
ELEC,Carbone Nissan,4967 Commercial Dr,,Yorkville,NY,13495,,315-624-0402,E,,Public,Dealership business hours,,,,,,1,,,,,200-8,43.103923,-75.298965,2016-04-04,74636,2017-01-18 00:21:47 UTC,P,,,2016-03-01,,,,,J1772
ELEC,United Parcel Service,643 W 43rd St,,New York,NY,10036,,,E,,Private,,,,,,,2,,,,,200-8,40.7621721,-73.9993441,2016-04-04,74648,2017-01-18 02:04:20 UTC,P,,,2016-03-01,,,,,J1772
ELEC,Carbone Nissan,4967 Commercial Dr,,Yorkville,NY,13495,,315-624-0402,E,,Private,,,,,,,1,,,,,200-8,43.103923,-75.298965,2016-04-04,74660,2017-01-18 00:21:47 UTC,P,,,2016-03-01,,,,,J1772
ELEC,Davidson Nissan,18423 Route 11,,Watertown,NY,13601,,315-782-7700,E,,Private,,,,,,,1,,,,,200-9,43.9331179,-75.9367105,2016-04-04,74664,2017-01-18 02:00:59 UTC,P,,,2016-03-01,,,,,J1772
ELEC,Lia Nissan,373 Dix Ave,,Queensbury,NY,12804,,877-861-9742,E,,Private,,,,,,,1,,,,,200-9,43.3156234,-73.6085895,2016-04-04,74668,2017-01-18 02:04:39 UTC,P,,,2016-03-01,,,,,J1772
ELEC,Lia Nissan,2906 Route 9,,Malta,NY,12020,,518-633-1133,E,,Private,,,,,,,1,,,,,200-9,43.0180786,-73.7920728,2016-04-04,74669,2017-01-18 02:04:39 UTC,P,,,2016-03-01,,,,,J1772
ELEC,Royal Nissan-Subaru,3845 West Rd,,Cortland,NY,13045,,607-753-9774,E,,Private,,,,,,,1,,,,,200-8,42.5930303,-76.2077692,2016-04-04,74673,2017-01-18 01:34:02 UTC,P,,,2016-03-01,,,,,J1772
ELEC,Teddy Nissan,3660 Boston Rd,,Bronx,NY,10469,,877-607-3537,E,,Private,,,,,,,1,,,,,200-9,40.8799717,-73.8413518,2016-04-04,74675,2017-01-18 00:54:08 UTC,P,,,2016-03-01,,,,,J1772
ELEC,Vision Nissan,2375 Rochester Rd,,Canandaigua,NY,14424,,585-393-0042,E,,Private,,,,,,,1,,,,,200-8,42.9164945,-77.303315,2016-04-04,74676,2017-01-18 00:54:08 UTC,P,,,2016-03-01,,,,,J1772
ELEC,MARRIOTT,1350 Walt Whitman Rd,"DC FAST 02; ChargePoint BMW & VW Express Corridor Location - Combo connector, located in front parking spot to the left upon arriving at main entrance to Melville Marriott
DC FAST 01; ChargePoint BMW & VW Express Corridor Location - Combo connector, located in front parking spot to the left upon arriving at main entrance to Melville Marriott",Melville,NY,11747,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,200-9,40.7833662,-73.4215688,2017-02-15,74681,2017-02-15 09:25:21 UTC,,,,,,,,,J1772COMBO
ELEC,Sunshine Square Shopping Center,700 Patchogue Yaphank Rd,,Medford,NY,11763,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgonetwork.com/,GPS,40.8070793151855,-72.9545440673828,2017-02-15,74699,2017-02-15 11:02:48 UTC,,,,,,,,,CHADEMO J1772COMBO
LPG,Lictus Keystone,8799 W Main St,,Clymer,NY,14724,,716-355-6363,E,,Public,"7:30am-5pm M-F, 7:30am-12pm Sat",Cash Checks A D M V GasCard PHH Voyager Wright_Exp,,,,,,,,,,200-8,42.020807,-79.6319206,2016-05-09,75105,2017-01-18 00:15:52 UTC,P,,,,,,true,,
ELEC,YPA02,8 Buena Vista Ave,,Yonkers,NY,10701,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.9342365,-73.9021481,2017-02-15,75399,2017-02-15 11:14:38 UTC,,,,,,,,,J1772
ELEC,YPA01,8 Buena Vista Ave,,Yonkers,NY,10701,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.9342365,-73.9021481,2017-02-15,75400,2017-02-15 11:14:53 UTC,,,,,,,,,J1772
ELEC,CNR02,515 North Ave,,New Rochelle,NY,10801,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.9200121,-73.7859188,2017-02-15,75402,2017-02-15 11:15:13 UTC,,,,,,,,,J1772
ELEC,CNR01,515 North Ave,,New Rochelle,NY,10801,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.9200121,-73.7859188,2017-02-15,75403,2017-02-15 11:15:14 UTC,,,,,,,,,J1772
LPG,Ideal Bottle Gas ,9 Pinehurst Dr,,Bellport,NY,11713,,631-376-0740,E,,Public - Credit card at all times,"8am-4:15pm M-F, 8am-1:45pm Sat",D M V,,,,,,,,,,200-9,40.8064567,-72.9471609,2016-05-09,75475,2017-01-18 02:07:17 UTC,P,,,,,,false,,
ELEC,ADIRONDACK,NY-30,EV 1; Located in front of the auditorium,Blue Mountain Lake,NY,12812,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.8693919,-74.4318122,2017-02-15,75654,2017-02-15 09:16:21 UTC,,,,,,,,,J1772
ELEC,Crowne Plaza - Tesla,3 Executive Blvd,,Suffern,NY,10901,,845-357-4800  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-8,41.1181934,-74.1146006,2016-06-03,75748,2017-01-18 01:01:31 UTC,P,,,2016-05-01,,,,,TESLA
ELEC,Discount Parking - Tesla,180 Ashland Pl,,Brooklyn,NY,11214,,718-643-0430  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.6894485,-73.9788182,2016-06-03,75749,2017-01-18 02:19:35 UTC,P,,,2016-05-01,,,,,TESLA
ELEC,Icon Parking - Tesla,14-26 William St,,New York,NY,10004,,212-269-5056  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7046643,-74.0107401,2016-06-03,75750,2017-01-18 01:37:22 UTC,P,,,2016-05-01,,,,,TESLA
ELEC,Icon Parking - Tesla,150 E 58th St,,New York,NY,10155,,212-755-8678  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.7611007,-73.9680109,2016-06-03,75751,2017-01-18 01:37:19 UTC,P,,,2016-05-01,,,,,TESLA
